site_id,site_name,site_type,agency,state,latitude,longitude,first_date_data_available,last_date_data_available,record_count,site_query_url,date_metadata_last_updated,tz_cd,doi,huc8,conus1_i,conus1_j,conus2_i,conus2_j,usda_elevation
688:CO:SNTL,Phantom Valley,SNOTEL station,NRCS,CO,40.39803,-105.84606,1980-10-01,2026-01-24,16552,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,14010001,1055.0,804.0,1483.0,1751.0,9045.0
689:WY:SNTL,Phillips Bench,SNOTEL station,NRCS,WY,43.51687,-110.91258,1980-10-01,2026-01-24,16552,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17040103,687.0,1202.0,1129.0,2141.0,8200.0
690:MT:SNTL,Pickfoot Creek,SNOTEL station,NRCS,MT,46.57978,-111.26832,1978-10-01,2026-01-24,17283,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,10030103,716.0,1543.0,1160.0,2469.0,6650.0
691:UT:SNTL,Pickle Keg,SNOTEL station,NRCS,UT,39.01219,-111.58259,1978-10-01,2026-01-24,17283,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,16030003,549.0,721.0,990.0,1673.0,9020.0
1142:ID:SNTL,Pierce R.S.,SNOTEL station,NRCS,ID,46.49597,-115.7957,2009-09-30,2026-01-21,5958,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17060306,372.0,1600.0,831.0,2529.0,3080.0
692:WA:SNTL,Pigtail Peak,SNOTEL station,NRCS,WA,46.62153,-121.38643,1981-10-01,2026-01-24,16187,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17030002,,,437.0,2652.0,5800.0
693:MT:SNTL,Pike Creek,SNOTEL station,NRCS,MT,48.30305,-113.32868,1976-10-01,2026-01-24,18013,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,10030201,596.0,1760.0,1048.0,2680.0,5930.0
694:UT:SNTL,Pine Creek,SNOTEL station,NRCS,UT,38.88185,-112.24915,1985-10-01,2026-01-24,14726,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,16030005,490.0,716.0,932.0,1670.0,8734.0
695:ID:SNTL,Pine Creek Pass,SNOTEL station,NRCS,ID,43.56998,-111.21157,1988-10-01,2026-01-24,13627,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17040204,664.0,1212.0,1107.0,2151.0,6720.0
1263:WA:SNTL,Pinto Rock,SNOTEL station,NRCS,WA,46.32318,-121.94219,2014-10-16,2026-01-24,4119,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17080004,,,388.0,2634.0,4440.0
696:MT:SNTL,Placer Basin,SNOTEL station,NRCS,MT,45.41905,-110.08844,1980-10-01,2026-01-24,16552,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,10070002,785.0,1400.0,1226.0,2332.0,8830.0
1133:WY:SNTL,Pocket Creek,SNOTEL station,NRCS,WY,42.7121,-109.4112,2009-09-10,2026-01-01,5958,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,14040102,794.0,1095.0,1231.0,2036.0,9360.0
697:CA:SNTL,Poison Flat,SNOTEL station,NRCS,CA,38.50576,-119.62624,1984-01-22,2025-12-20,15309,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,16050201,,,318.0,1776.0,7736.0
1244:NV:SNTL,Pole Canyon,SNOTEL station,NRCS,NV,40.86293,-115.12067,2013-10-01,2026-01-24,4499,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,16060007,292.0,978.0,744.0,1928.0,7760.0
698:NV:SNTL,Pole Creek R.S.,SNOTEL station,NRCS,NV,41.87255,-115.24713,1980-10-01,2026-01-24,16552,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17050102,305.0,1090.0,758.0,2036.0,8360.0
932:MT:SNTL,Poorman Creek,SNOTEL station,NRCS,MT,48.12672,-115.62333,1968-10-01,2026-01-24,20935,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17010101,424.0,1776.0,884.0,2697.0,5100.0
699:WA:SNTL,Pope Ridge,SNOTEL station,NRCS,WA,47.9909,-120.56622,1981-10-01,2026-01-24,16187,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17020010,60.0,1850.0,537.0,2775.0,3590.0
700:MT:SNTL,Porcupine,SNOTEL station,NRCS,MT,46.11192,-110.4696,1976-10-01,2026-01-24,18013,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,10070003,768.0,1481.0,1210.0,2410.0,6500.0
701:CO:SNTL,Porphyry Creek,SNOTEL station,NRCS,CO,38.48864,-106.33967,1978-10-01,2026-01-24,17283,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,14020003,989.0,599.0,1418.0,1551.0,10788.0
2170:NV:SNTL,Porter Canyon,SNOTEL station,NRCS,NV,39.46544,-117.62069,2014-10-01,2026-01-24,4134,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,16060002,51.0,875.0,508.0,1831.0,7187.0
702:WA:SNTL,Potato Hill,SNOTEL station,NRCS,WA,46.34963,-121.51435,1983-10-01,2026-01-24,15457,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17080004,,,419.0,2627.0,4510.0
1300:UT:SNTL,Powder Mountain,SNOTEL station,NRCS,UT,41.37428,-111.76673,2021-07-10,2026-01-24,1660,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,16010203,578.0,980.0,1021.0,1926.0,8505.0
703:WY:SNTL,Powder River Pass,SNOTEL station,NRCS,WY,44.16188,-107.12622,1978-10-01,2026-01-24,17283,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,10080008,998.0,1230.0,1429.0,2166.0,9480.0
704:ID:SNTL,Prairie,SNOTEL station,NRCS,ID,43.50513,-115.573,1986-10-01,2026-01-24,14361,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17050113,318.0,1272.0,773.0,2213.0,4800.0
705:AZ:SNTL,Promontory,SNOTEL station,NRCS,AZ,34.36848,-111.01088,1983-10-01,2026-01-24,15457,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,15020008,513.0,206.0,949.0,1168.0,7942.0
706:OR:SNTL,Quartz Mountain,SNOTEL station,NRCS,OR,42.31923,-120.82533,1980-10-01,2026-01-24,16552,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,18010202,,,341.0,2198.0,5720.0
707:WA:SNTL,Quartz Peak,SNOTEL station,NRCS,WA,47.87927,-117.08938,1987-10-01,2026-01-24,13996,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17010308,310.0,1773.0,775.0,2696.0,4700.0
708:NM:SNTL,Quemazon,SNOTEL station,NRCS,NM,35.92195,-106.39179,1980-10-01,2026-01-24,16552,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,13020101,952.0,318.0,1381.0,1275.0,9507.0
709:CO:SNTL,Rabbit Ears,SNOTEL station,NRCS,CO,40.36735,-106.74118,1986-10-01,2026-01-24,14361,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,14050001,979.0,809.0,1409.0,1757.0,9411.0
1081:ID:SNTL,Ragged Mountain,SNOTEL station,NRCS,ID,47.85583,-117.03667,2006-10-01,2026-01-21,7053,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17010305,314.0,1770.0,778.0,2693.0,4210.0
710:OR:SNTL,Railroad Overpass,SNOTEL station,NRCS,OR,43.65887,-122.21272,1981-10-01,2026-01-24,16187,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17090001,,,280.0,2368.0,2680.0
1110:NV:SNTL,Rainbow Canyon,SNOTEL station,NRCS,NV,36.2493,-115.62972,2008-10-01,2026-01-24,6325,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,15010015,141.0,490.0,588.0,1452.0,7860.0
711:WA:SNTL,Rainy Pass,SNOTEL station,NRCS,WA,48.51865,-120.7358,1982-10-01,2026-01-24,15822,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17110005,,,542.0,2833.0,4890.0
1032:CO:SNTL,Rawah,SNOTEL station,NRCS,CO,40.70794,-106.00727,2002-10-01,2026-01-24,8517,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,10180001,1045.0,839.0,1473.0,1786.0,9069.0
712:OR:SNTL,Red Hill,SNOTEL station,NRCS,OR,45.4643,-121.70428,1978-10-01,2026-01-24,17283,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17070105,,,377.0,2541.0,4410.0
713:CO:SNTL,Red Mountain Pass,SNOTEL station,NRCS,CO,37.89168,-107.71389,1980-10-01,2026-01-24,16552,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,14080104,862.0,548.0,1294.0,1502.0,11080.0
714:UT:SNTL,Red Pine Ridge,SNOTEL station,NRCS,UT,39.45197,-111.27221,1978-10-11,2026-01-24,17273,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,14060009,583.0,764.0,1024.0,1715.0,8988.0
715:NM:SNTL,Red River Pass #2,SNOTEL station,NRCS,NM,36.69935,-105.34145,1979-10-01,2026-01-24,16918,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,13020101,1055.0,393.0,1482.0,1349.0,9855.0
1225:UT:SNTL,Redden Mine Lwr,SNOTEL station,NRCS,UT,40.67505,-111.21765,2012-10-01,2026-01-24,4864,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,16020101,610.0,896.0,1052.0,1844.0,8532.0
1217:UT:SNTL,Rees Flat,SNOTEL station,NRCS,UT,39.49667,-111.72508,2012-10-01,2026-01-23,4863,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,16030005,546.0,775.0,988.0,1727.0,7206.0
716:WY:SNTL,Reno Hill,SNOTEL station,NRCS,WY,42.57089,-106.08969,1982-10-01,2026-01-24,15822,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,10180007,1061.0,1045.0,1489.0,1986.0,8430.0
911:WA:SNTL,Rex River,SNOTEL station,NRCS,WA,47.30218,-121.60475,1995-10-01,2026-01-24,11074,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17110012,,,444.0,2727.0,3810.0
2029:ID:SNTL,Reynolds Creek,SNOTEL station,NRCS,ID,43.28863,-116.8431,2001-10-01,2026-01-24,8882,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17050103,212.0,1271.0,671.0,2214.0,5600.0
933:NM:SNTL,Rice Park,SNOTEL station,NRCS,NM,35.23658,-108.27404,1998-10-01,2026-01-24,9978,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,13020207,774.0,264.0,1206.0,1223.0,8497.0
1254:NM:SNTL,Rio Santa Barbara,SNOTEL station,NRCS,NM,36.07196,-105.62949,2013-09-25,2026-01-24,4505,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,13020101,1022.0,327.0,1450.0,1284.0,10664.0
717:CO:SNTL,Ripple Creek,SNOTEL station,NRCS,CO,40.10844,-107.29383,1986-10-01,2026-01-24,14361,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,14050005,929.0,786.0,1361.0,1735.0,10350.0
718:CO:SNTL,Roach,SNOTEL station,NRCS,CO,40.87498,-106.04675,1980-10-01,2026-01-24,16552,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,10180010,1044.0,858.0,1472.0,1804.0,9740.0
719:OR:SNTL,Roaring River,SNOTEL station,NRCS,OR,43.90098,-122.03063,1980-10-01,2026-01-24,16552,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17090004,,,302.0,2389.0,4950.0
720:UT:SNTL,Rock Creek,SNOTEL station,NRCS,UT,40.54875,-110.69292,1980-10-01,2026-01-24,16552,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,14060003,652.0,875.0,1092.0,1823.0,7886.0
721:OR:SNTL,Rock Springs,SNOTEL station,NRCS,OR,44.00883,-118.83842,1980-10-01,2026-01-24,16535,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17050116,75.0,1387.0,541.0,2328.0,5290.0
722:MT:SNTL,Rocker Peak,SNOTEL station,NRCS,MT,46.35613,-112.26176,1967-10-01,2026-01-24,21301,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,10020006,636.0,1531.0,1083.0,2459.0,8000.0
1309:UT:SNTL,Rockwood GS,SNOTEL station,NRCS,UT,38.67101,-112.3305,2022-09-09,2026-01-24,1234,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,MST,,16030003,479.0,695.0,921.0,1648.0,8593.0
723:UT:SNTL,Rocky Basin-Settleme,SNOTEL station,NRCS,UT,40.44293,-112.22377,1981-10-01,2026-01-23,16186,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,16020304,523.0,886.0,966.0,1835.0,8704.0
917:MT:SNTL,Rocky Boy,SNOTEL station,NRCS,MT,48.17478,-109.64728,1967-10-01,2026-01-24,21301,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,10050004,866.0,1699.0,1305.0,2619.0,4700.0
939:CO:SNTL,Rough And Tumble,SNOTEL station,NRCS,CO,39.02611,-106.08063,1998-10-01,2026-01-24,9978,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,10190001,1018.0,655.0,1447.0,1607.0,10432.0
724:CA:SNTL,Rubicon #2,SNOTEL station,NRCS,CA,38.99927,-120.13139,1980-10-01,2025-07-26,16370,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,16050101,,,292.0,1839.0,7619.0
725:MT:SNTL,S Fork Shields,SNOTEL station,NRCS,MT,46.0896,-110.43363,1980-10-01,2026-01-24,16552,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,10070003,770.0,1478.0,1212.0,2407.0,8100.0
929:MT:SNTL,Sacajawea,SNOTEL station,NRCS,MT,45.87395,-110.92783,1999-10-01,2026-01-24,9613,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,10070003,729.0,1461.0,1172.0,2390.0,6550.0
726:OR:SNTL,Saddle Mountain,SNOTEL station,NRCS,OR,45.54477,-123.37315,1979-10-01,2026-01-24,16918,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17090010,,,260.0,2588.0,3110.0
727:MT:SNTL,Saddle Mtn.,SNOTEL station,NRCS,MT,45.69259,-113.96828,1967-10-01,2026-01-24,21301,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,17010205,492.0,1484.0,945.0,2415.0,7940.0
1015:WY:SNTL,Sage Creek Basin,SNOTEL station,NRCS,WY,41.40107,-107.2574,2001-10-03,2026-01-24,8880,https://wcc.sc.egov.usda.gov/awdbWebService/webservice/testwebservice.jsf?webserviceName=/awdbWebService,2023-03-07,PST,,10180002,950.0,928.0,1381.0,1872.0,7850.0
